problem_id,problem_family,variant_type,model,crystallization_layer,n_layers_processed,layer_cosine_similarities,target_rank_per_layer,target_logprob_per_layer,target_token_id,target_token_decoded
GSM_001,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.977, 0.9772, 0.9738, 0.967, 0.9659, 0.9637, 0.9586, 0.9551, 0.9435, 0.9564, 0.9505, 0.9498, 0.9487, 0.953, 0.9629, 0.9561, 0.946, 0.9412, 0.9316, 0.9252, 0.9069, 0.8873, 0.8549, 0.8153, 0.8328, 0.8682, 0.8771, 0.8112]","[151683, 151871, 151890, 151934, 151946, 151940, 151898, 151918, 151925, 151917, 151925, 151886, 151816, 151767, 151855, 151744, 151870, 151828, 151728, 151905, 151983, 151958, 151941, 151936, 151887, 151827, 151722, 38332]","[-12.547, -13.1647, -13.7087, -13.7813, -14.1435, -15.6576, -15.6928, -16.2305, -15.7646, -17.4243, -17.9459, -17.7453, -17.5012, -18.2868, -22.3973, -20.3888, -20.4148, -21.7852, -20.9464, -25.0277, -27.3817, -32.3911, -39.2539, -55.4102, -79.0965, -129.5916, -137.2112, -60.6038]",20,5
GSM_002,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9818, 0.9839, 0.98, 0.9743, 0.9712, 0.9706, 0.9675, 0.9641, 0.9528, 0.9631, 0.9607, 0.958, 0.9586, 0.9648, 0.9695, 0.9628, 0.953, 0.9491, 0.9407, 0.9363, 0.9214, 0.9149, 0.9002, 0.8961, 0.9094, 0.9236, 0.9207, 0.8598]","[151930, 151981, 151984, 151990, 151992, 152015, 151989, 152008, 151995, 152006, 152011, 151981, 151921, 151917, 151951, 151940, 151945, 151922, 151892, 151964, 152004, 152006, 152005, 151995, 151992, 151906, 151756, 10151]","[-12.6594, -13.3874, -13.9279, -13.901, -14.4451, -16.0547, -16.2132, -16.9446, -16.2497, -17.7971, -18.4203, -18.1879, -18.237, -19.1285, -22.9243, -21.2698, -21.312, -22.1916, -21.7533, -24.4062, -26.9434, -38.6884, -46.1539, -54.7265, -90.1354, -132.4901, -139.071, -28.4395]",18,3
GSM_003,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9729, 0.9791, 0.9752, 0.9695, 0.9702, 0.9699, 0.9689, 0.9712, 0.9651, 0.9745, 0.9727, 0.9718, 0.9735, 0.9783, 0.9833, 0.9799, 0.9771, 0.9766, 0.9688, 0.9599, 0.9506, 0.947, 0.9304, 0.9151, 0.9075, 0.9256, 0.9265, 0.8817]","[152034, 152045, 152045, 152049, 152045, 152043, 152037, 152037, 152031, 152038, 152038, 152033, 152026, 152018, 152029, 152014, 152021, 152021, 151995, 152028, 152046, 152045, 152038, 152043, 152044, 152016, 151905, 33567]","[-12.8247, -13.7377, -14.4081, -14.4089, -14.9499, -16.6421, -16.7127, -17.5176, -16.7609, -18.6995, -19.2767, -19.3582, -19.1759, -19.846, -24.6236, -22.176, -22.0613, -23.7086, -22.8493, -25.2056, -30.278, -42.1433, -45.0003, -66.1138, -89.6865, -127.2211, -141.8917, -49.5767]",16,1
GSM_004,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9705, 0.9728, 0.9713, 0.9646, 0.9616, 0.9641, 0.9596, 0.9577, 0.9461, 0.9583, 0.9504, 0.9497, 0.9496, 0.9554, 0.9649, 0.9574, 0.948, 0.9448, 0.9413, 0.939, 0.9296, 0.9094, 0.8837, 0.8461, 0.8103, 0.8267, 0.8241, 0.7418]","[152013, 152034, 152028, 152038, 152034, 152034, 152022, 152035, 152027, 152030, 152026, 152020, 151999, 152012, 152021, 152015, 152009, 152014, 151994, 152023, 152031, 152043, 152020, 152037, 152041, 151998, 151938, 5012]","[-12.7484, -13.6102, -14.2076, -14.1699, -14.6982, -16.4396, -16.5052, -17.243, -16.5897, -18.1959, -18.8838, -18.6366, -18.7613, -19.9397, -24.2986, -22.1877, -21.622, -23.3436, -22.849, -27.3312, -31.7313, -33.7724, -34.0415, -36.3656, -64.0698, -116.5674, -137.7117, -26.108]",17,2
GSM_005,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9735, 0.9717, 0.9711, 0.9648, 0.9609, 0.9613, 0.9553, 0.9548, 0.9418, 0.9573, 0.9488, 0.9487, 0.9498, 0.9524, 0.9638, 0.9557, 0.9461, 0.9454, 0.9397, 0.9276, 0.9131, 0.8691, 0.8278, 0.8161, 0.8104, 0.8332, 0.851, 0.8197]","[151494, 151855, 151859, 151914, 151941, 151937, 151896, 151926, 151923, 151907, 151899, 151877, 151800, 151740, 151844, 151758, 151800, 151750, 151748, 151867, 151881, 151905, 151638, 151878, 151805, 151650, 151119, 65556]","[-12.4926, -13.1482, -13.6608, -13.7204, -14.1721, -15.6212, -15.5891, -16.2973, -15.7698, -16.891, -17.4249, -17.4236, -17.3614, -17.9111, -22.4966, -20.5703, -20.2941, -21.3259, -21.2433, -24.0376, -25.7215, -28.9706, -29.4375, -44.9377, -64.7474, -102.3064, -116.596, -83.1483]",20,5
GSM_006,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9803, 0.9803, 0.978, 0.9739, 0.9714, 0.9715, 0.9683, 0.9672, 0.9586, 0.9675, 0.9646, 0.965, 0.9654, 0.9658, 0.9704, 0.9635, 0.9538, 0.9512, 0.9481, 0.9386, 0.9273, 0.8919, 0.8623, 0.8419, 0.8468, 0.8797, 0.8686, 0.8015]","[151587, 151845, 151858, 151904, 151923, 151930, 151878, 151905, 151879, 151891, 151904, 151875, 151777, 151741, 151843, 151738, 151846, 151814, 151781, 151835, 151957, 151955, 151909, 151348, 151823, 151752, 151573, 39294]","[-12.5175, -13.1445, -13.6567, -13.7026, -14.0626, -15.5998, -15.6536, -16.2843, -15.7203, -17.0668, -17.6482, -17.5922, -17.2339, -18.3237, -22.6019, -20.6663, -20.9563, -21.9012, -21.3706, -23.468, -26.1782, -34.6932, -41.5167, -47.7741, -82.5757, -135.9061, -139.2443, -66.6406]",20,5
GSM_007,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9767, 0.9788, 0.9758, 0.9673, 0.9657, 0.9638, 0.9616, 0.9606, 0.9501, 0.9627, 0.9578, 0.9594, 0.9584, 0.9627, 0.9675, 0.9605, 0.9517, 0.9485, 0.9372, 0.928, 0.9165, 0.9021, 0.8808, 0.8396, 0.8369, 0.8733, 0.8705, 0.829]","[151912, 151981, 151977, 151993, 151994, 152012, 151988, 152000, 151994, 152007, 152009, 151981, 151921, 151928, 151957, 151947, 151941, 151910, 151907, 151957, 151962, 152002, 151995, 151954, 152009, 151917, 151740, 89095]","[-12.6208, -13.4069, -13.9172, -13.8638, -14.395, -16.1151, -16.0526, -16.7819, -16.2293, -18.0145, -18.461, -18.6154, -18.1571, -19.4276, -23.6411, -21.9098, -21.3317, -22.5027, -22.2597, -24.5973, -29.5473, -41.6006, -47.1068, -51.12, -79.5111, -121.4348, -120.4466, -77.0268]",18,3
GSM_008,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9775, 0.9808, 0.9774, 0.9709, 0.9677, 0.9685, 0.967, 0.9648, 0.9568, 0.9658, 0.9629, 0.9619, 0.9608, 0.9639, 0.9698, 0.9637, 0.9564, 0.9541, 0.9517, 0.9492, 0.945, 0.9353, 0.9219, 0.8973, 0.8586, 0.8502, 0.8415, 0.7946]","[152033, 152041, 152045, 152047, 152044, 152042, 152035, 152038, 152031, 152040, 152038, 152034, 152026, 152021, 152030, 152015, 152023, 152025, 151995, 152033, 152035, 152041, 152024, 151963, 151998, 152011, 151642, 40]","[-12.8202, -13.6596, -14.3651, -14.4481, -14.8982, -16.5442, -16.7992, -17.5588, -16.7944, -18.79, -19.2758, -19.4237, -19.223, -20.608, -24.855, -22.5071, -22.5904, -24.1445, -22.897, -28.712, -30.1438, -35.7119, -32.8574, -28.649, -41.2562, -92.3298, -87.2658, -9.9833]",16,1
GSM_009,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9758, 0.9782, 0.976, 0.967, 0.9668, 0.968, 0.9655, 0.9638, 0.9562, 0.9646, 0.9582, 0.9571, 0.9555, 0.9579, 0.9652, 0.9585, 0.9477, 0.9438, 0.9424, 0.9394, 0.933, 0.9077, 0.8778, 0.8245, 0.8283, 0.8725, 0.8649, 0.8275]","[151866, 151926, 151899, 151919, 151924, 151898, 151857, 151898, 151897, 151916, 151914, 151868, 151806, 151760, 151829, 151732, 151787, 151738, 151729, 151783, 151908, 151963, 151856, 151964, 151938, 151885, 151743, 54470]","[-12.6062, -13.2883, -13.7908, -13.7259, -14.1889, -15.4926, -15.6002, -16.2347, -15.7432, -17.073, -17.5908, -17.4536, -17.4662, -18.165, -21.9272, -20.1793, -19.9829, -21.0432, -20.1806, -22.1438, -25.3126, -27.2776, -33.0347, -42.5943, -77.1444, -137.4571, -133.086, -84.4582]",19,4
GSM_010,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9766, 0.9769, 0.9754, 0.9692, 0.9691, 0.9699, 0.9642, 0.962, 0.9501, 0.9616, 0.957, 0.9562, 0.9542, 0.9565, 0.9663, 0.9591, 0.9514, 0.9506, 0.9425, 0.9315, 0.9217, 0.9045, 0.8888, 0.8819, 0.8768, 0.8844, 0.8857, 0.8375]","[151636, 151822, 151819, 151830, 151809, 151790, 151670, 151792, 151802, 151885, 151809, 151770, 151672, 151583, 151657, 151599, 151666, 151662, 151155, 151732, 151816, 151732, 151497, 151356, 151663, 151445, 150250, 49072]","[-12.5021, -13.1696, -13.6375, -13.5334, -13.9132, -15.2501, -15.152, -15.92, -15.4414, -16.813, -17.1364, -17.0354, -17.3098, -17.7193, -21.462, -19.9613, -19.7406, -20.8006, -19.6744, -22.1561, -25.8777, -30.3721, -39.1157, -49.3028, -73.3391, -105.9476, -120.4636, -74.4499]",23,8
GSM_011,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9715, 0.9737, 0.9733, 0.965, 0.9652, 0.9684, 0.9636, 0.9628, 0.9507, 0.9611, 0.9539, 0.9541, 0.9543, 0.9589, 0.9675, 0.9606, 0.9503, 0.9468, 0.9379, 0.9272, 0.9047, 0.8882, 0.855, 0.8461, 0.8655, 0.8828, 0.8949, 0.8362]","[151676, 151816, 151824, 151816, 151789, 151798, 151705, 151790, 151797, 151858, 151796, 151773, 151659, 151620, 151684, 151664, 151767, 151708, 151594, 151827, 151876, 151730, 150899, 151674, 151756, 151732, 150636, 21428]","[-12.5228, -13.1446, -13.6498, -13.553, -13.9337, -15.2143, -15.2444, -15.8774, -15.4203, -16.8391, -17.1692, -17.0839, -16.9184, -17.5982, -21.7066, -20.3434, -20.134, -20.9798, -20.1294, -23.0995, -25.2032, -28.279, -25.3017, -46.8559, -74.714, -99.7249, -116.0949, -43.1166]",23,8
GSM_012,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.976, 0.975, 0.9742, 0.9658, 0.966, 0.9685, 0.9639, 0.9626, 0.9525, 0.962, 0.9553, 0.9543, 0.9536, 0.9578, 0.9657, 0.9588, 0.9504, 0.9468, 0.9392, 0.9243, 0.9057, 0.8817, 0.8557, 0.8577, 0.8689, 0.8956, 0.8916, 0.823]","[151649, 151824, 151812, 151811, 151835, 151798, 151708, 151788, 151782, 151857, 151803, 151732, 151609, 151608, 151653, 151644, 151679, 151703, 151447, 151758, 151790, 151852, 151735, 151736, 151808, 151710, 151164, 33640]","[-12.519, -13.1786, -13.616, -13.5549, -13.9588, -15.2686, -15.3284, -15.9596, -15.425, -17.0538, -17.215, -16.8847, -16.8572, -17.5963, -21.6065, -20.2157, -19.7578, -21.4102, -20.4068, -22.9485, -25.3237, -33.064, -36.6366, -55.4505, -87.4034, -120.0245, -130.8187, -58.2054]",23,8
GSM_013,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9765, 0.9763, 0.9742, 0.9649, 0.9647, 0.9664, 0.9615, 0.9589, 0.945, 0.956, 0.9451, 0.9396, 0.9409, 0.9452, 0.9592, 0.9521, 0.9449, 0.9435, 0.935, 0.9269, 0.9126, 0.9066, 0.8893, 0.854, 0.8608, 0.8924, 0.903, 0.8677]","[151418, 151806, 151829, 151828, 151798, 151762, 151619, 151783, 151770, 151818, 151814, 151775, 151674, 151439, 151665, 151571, 151677, 151684, 151405, 151782, 151804, 151867, 151821, 151649, 151511, 151012, 143340, 36786]","[-12.4865, -13.1183, -13.5934, -13.5352, -13.9226, -15.1295, -15.0625, -15.8169, -15.1732, -16.5971, -17.1159, -16.6577, -16.9276, -17.0058, -20.8765, -19.5461, -19.6177, -20.7713, -19.2696, -22.4095, -24.2996, -34.3694, -38.329, -51.0375, -73.5626, -109.6701, -114.4694, -76.8373]",24,9
GSM_014,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9771, 0.9774, 0.9761, 0.9669, 0.9639, 0.9665, 0.9635, 0.9625, 0.9538, 0.9621, 0.9579, 0.958, 0.9564, 0.9586, 0.9649, 0.9575, 0.9479, 0.947, 0.9395, 0.9327, 0.9198, 0.8889, 0.8677, 0.8713, 0.8764, 0.9035, 0.9144, 0.7979]","[151041, 151741, 151792, 151778, 151760, 151761, 151710, 151822, 151802, 151799, 151789, 151783, 151647, 151506, 151603, 151401, 151669, 151503, 151536, 151835, 151901, 151852, 151723, 151798, 151796, 151762, 151503, 814]","[-12.4631, -13.0808, -13.5806, -13.53, -13.8939, -15.2507, -15.2854, -15.9655, -15.4459, -16.7339, -17.134, -17.5613, -17.3236, -17.9976, -21.9476, -19.9693, -20.371, -20.9788, -20.7027, -23.8891, -26.0154, -31.2709, -37.1602, -59.067, -81.5879, -117.3133, -132.5708, -14.1182]",22,7
GSM_015,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.969, 0.9687, 0.9686, 0.9606, 0.9605, 0.9648, 0.9608, 0.9592, 0.9499, 0.9584, 0.9516, 0.9519, 0.9522, 0.9546, 0.9656, 0.9587, 0.9498, 0.9496, 0.9453, 0.9319, 0.9128, 0.8904, 0.8598, 0.8488, 0.8569, 0.8739, 0.8708, 0.7715]","[151934, 151993, 151986, 151992, 151986, 152010, 151980, 151988, 151974, 151998, 151984, 151948, 151886, 151900, 151945, 151935, 151925, 151900, 151841, 151917, 151951, 151973, 151901, 151939, 151975, 151896, 151818, 20788]","[-12.614, -13.3727, -13.9573, -13.8585, -14.3145, -16.0647, -16.0574, -16.7488, -15.997, -17.6741, -18.2518, -17.7539, -17.7724, -18.9626, -23.3651, -21.9782, -21.1645, -22.8093, -21.6309, -24.3251, -27.1575, -33.3108, -38.0643, -58.6735, -87.6605, -126.0651, -141.1455, -37.0923]",18,3
GSM_016,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9699, 0.9706, 0.9702, 0.966, 0.9655, 0.9666, 0.9616, 0.9583, 0.9477, 0.9608, 0.9575, 0.9596, 0.9589, 0.9607, 0.969, 0.961, 0.9499, 0.9456, 0.9408, 0.9341, 0.9272, 0.9288, 0.9236, 0.93, 0.9379, 0.9491, 0.9506, 0.8887]","[151370, 151846, 151863, 151945, 151951, 151937, 151872, 151903, 151919, 151893, 151886, 151861, 151806, 151788, 151851, 151782, 151825, 151765, 151789, 151816, 151838, 151828, 151738, 151718, 151737, 151728, 151260, 20133]","[-12.4565, -13.0995, -13.6716, -13.7709, -14.1459, -15.704, -15.5743, -16.2562, -15.7452, -17.1326, -17.6067, -17.7, -17.427, -18.6173, -23.1537, -21.3469, -21.162, -21.7121, -22.1625, -24.0996, -26.5892, -36.5969, -42.7328, -61.8483, -86.6718, -122.5216, -131.5801, -37.9872]",20,5
GSM_017,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9747, 0.9743, 0.9732, 0.9668, 0.9664, 0.9672, 0.9605, 0.9605, 0.9495, 0.9625, 0.9602, 0.9578, 0.9588, 0.9614, 0.9678, 0.96, 0.951, 0.9487, 0.9457, 0.939, 0.9257, 0.913, 0.8581, 0.8493, 0.8708, 0.8895, 0.8838, 0.7582]","[151412, 151803, 151821, 151853, 151816, 151759, 151586, 151752, 151748, 151796, 151790, 151685, 151577, 151532, 151660, 151587, 151677, 151697, 151579, 151687, 151802, 151634, 151367, 151633, 151744, 151622, 151003, 51371]","[-12.4924, -13.1359, -13.6069, -13.5886, -13.9864, -15.2515, -14.9888, -15.8204, -15.3351, -16.7482, -17.1264, -16.7421, -17.0003, -17.8803, -21.3452, -20.0648, -19.9496, -21.0246, -20.7837, -23.1621, -27.7309, -31.8839, -33.4838, -46.6499, -81.8806, -126.592, -134.3925, -74.672]",24,9
GSM_018,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9778, 0.9786, 0.9767, 0.9728, 0.9707, 0.9701, 0.9635, 0.9624, 0.9534, 0.9637, 0.9598, 0.9597, 0.9587, 0.9622, 0.9703, 0.9647, 0.9559, 0.9529, 0.9479, 0.9346, 0.9271, 0.8893, 0.8738, 0.8492, 0.8498, 0.8682, 0.8891, 0.8524]","[152016, 152036, 152030, 152042, 152038, 152035, 152023, 152032, 152025, 152024, 152023, 152012, 151985, 151998, 152017, 152012, 152001, 152004, 151960, 152003, 152026, 152024, 152011, 152019, 152014, 151983, 151885, 145094]","[-12.7355, -13.6442, -14.199, -14.1836, -14.7666, -16.5025, -16.4414, -17.2185, -16.5066, -17.9624, -18.5187, -18.5229, -18.3704, -19.2074, -23.9567, -22.2222, -21.2849, -22.851, -21.4574, -25.2549, -28.7207, -34.8413, -41.2294, -58.0391, -80.6481, -116.7969, -142.3345, -107.5948]",17,2
GSM_019,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9724, 0.9733, 0.9698, 0.9645, 0.9657, 0.9669, 0.9595, 0.9585, 0.9465, 0.9594, 0.9576, 0.9575, 0.9552, 0.9601, 0.9687, 0.9614, 0.9501, 0.9453, 0.9376, 0.9216, 0.9112, 0.9078, 0.8885, 0.8999, 0.9176, 0.9351, 0.9394, 0.8761]","[151904, 151988, 151987, 151999, 151985, 152002, 151972, 151984, 151978, 151996, 151979, 151944, 151891, 151893, 151940, 151933, 151939, 151902, 151927, 151956, 151968, 151975, 151880, 151932, 151937, 151860, 151734, 39669]","[-12.5997, -13.3923, -13.9426, -13.8748, -14.2882, -16.1266, -15.8781, -16.5949, -15.9299, -17.4454, -17.9092, -17.7636, -18.0835, -18.7757, -22.9764, -21.6824, -21.5177, -22.2653, -21.8972, -24.1209, -26.3594, -34.459, -32.8202, -53.197, -87.0962, -119.0003, -135.8058, -50.034]",18,3
GSM_020,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9776, 0.9792, 0.9748, 0.97, 0.9697, 0.9705, 0.9657, 0.9633, 0.9543, 0.9655, 0.962, 0.9614, 0.9604, 0.9638, 0.97, 0.9636, 0.953, 0.948, 0.9421, 0.9362, 0.9286, 0.9134, 0.9061, 0.9098, 0.9172, 0.9213, 0.9265, 0.8588]","[152006, 152035, 152029, 152039, 152039, 152032, 152022, 152034, 152029, 152027, 152024, 152018, 151998, 152004, 152021, 152021, 152011, 152006, 151986, 151999, 152018, 152014, 152007, 152026, 152027, 152022, 151922, 61343]","[-12.7395, -13.5659, -14.2143, -14.2251, -14.7193, -16.4388, -16.4246, -17.2778, -16.5846, -17.9198, -18.4818, -18.4801, -18.4729, -19.4197, -24.2606, -22.7286, -21.9662, -23.1722, -22.2787, -23.7309, -26.9541, -37.6062, -44.2287, -62.9883, -89.6182, -118.7561, -137.6709, -54.0811]",17,2
GSM_041,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9698, 0.9794, 0.9541, 0.9486, 0.9445, 0.959, 0.9597, 0.9557, 0.953, 0.9694, 0.9706, 0.9705, 0.9741, 0.98, 0.987, 0.9849, 0.9839, 0.9847, 0.9774, 0.9663, 0.952, 0.9391, 0.927, 0.9178, 0.9196, 0.9216, 0.9223, 0.8863]","[152035, 152044, 152045, 152048, 152047, 152043, 152037, 152037, 152025, 152037, 152037, 152033, 152027, 152019, 152027, 152013, 152026, 152028, 152001, 152033, 152051, 152050, 152046, 152027, 152029, 151997, 151864, 52149]","[-12.7769, -13.6564, -14.3265, -14.3736, -14.8459, -16.6257, -16.7838, -17.4827, -16.4639, -18.4492, -18.9812, -19.2616, -19.2034, -19.6383, -24.1999, -22.2098, -22.2682, -23.3542, -22.021, -24.783, -29.2796, -45.5301, -58.5698, -66.4345, -94.7047, -126.128, -136.1632, -60.2606]",16,1
GSM_042,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,27,28,"[0.9726, 0.9821, 0.9568, 0.9515, 0.9496, 0.9601, 0.9609, 0.9575, 0.9539, 0.9683, 0.9684, 0.9683, 0.9726, 0.9791, 0.9863, 0.9845, 0.9832, 0.9856, 0.9753, 0.9656, 0.9539, 0.9276, 0.9083, 0.8775, 0.8355, 0.8446, 0.8364, 0.7447]","[152011, 152032, 152026, 152038, 152037, 152032, 152024, 152036, 152030, 152030, 152026, 152019, 151999, 152011, 152021, 152017, 152010, 152012, 151989, 152016, 152029, 152038, 152042, 152036, 152024, 151866, 151704, 1]","[-12.7541, -13.6284, -14.2419, -14.2066, -14.7058, -16.4158, -16.5355, -17.373, -16.6222, -18.3305, -18.8776, -18.5713, -18.6217, -19.921, -24.4183, -22.4611, -22.0079, -23.4571, -21.5644, -25.7247, -29.2857, -41.9738, -44.7261, -49.3014, -84.8469, -115.3309, -119.5882, -0.0022]",17,2
GSM_043,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,27,28,"[0.9702, 0.9792, 0.9589, 0.9556, 0.9539, 0.9617, 0.9619, 0.9576, 0.9547, 0.9694, 0.9688, 0.9683, 0.9722, 0.9782, 0.9852, 0.9829, 0.98, 0.9812, 0.9643, 0.9565, 0.9544, 0.92, 0.8737, 0.8493, 0.8411, 0.867, 0.8725, 0.809]","[151689, 151833, 151835, 151828, 151802, 151803, 151718, 151790, 151795, 151871, 151842, 151796, 151693, 151596, 151624, 151538, 151702, 151714, 151601, 151949, 151952, 151860, 148971, 114236, 146897, 150223, 140457, 1]","[-12.5439, -13.1385, -13.6386, -13.5901, -13.939, -15.2425, -15.2758, -15.9433, -15.4754, -17.1083, -17.4895, -17.3725, -17.324, -17.747, -21.3275, -19.7028, -19.8402, -21.1749, -20.4989, -23.7785, -27.2275, -27.9293, -25.3391, -26.3809, -54.5494, -107.5437, -108.7733, -0.0612]",23,8
GSM_044,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.97, 0.9798, 0.9605, 0.9546, 0.9543, 0.9644, 0.9635, 0.9584, 0.9538, 0.9672, 0.9664, 0.9649, 0.9701, 0.9764, 0.984, 0.9815, 0.9802, 0.9829, 0.9713, 0.9635, 0.9473, 0.9399, 0.9178, 0.8966, 0.8779, 0.8746, 0.8832, 0.7899]","[151640, 151880, 151870, 151925, 151950, 151943, 151906, 151913, 151914, 151919, 151922, 151865, 151777, 151715, 151838, 151761, 151853, 151773, 151716, 151834, 151906, 151910, 151931, 151849, 151871, 151815, 151615, 266]","[-12.5089, -13.1684, -13.6842, -13.7367, -14.221, -15.6716, -15.7587, -16.3901, -15.7775, -17.1882, -17.6312, -17.1431, -17.1352, -17.7626, -21.8023, -20.4156, -20.7926, -21.2069, -19.8007, -20.8952, -21.3716, -34.6894, -44.2257, -60.9515, -82.4753, -115.0929, -125.8393, -13.2223]",20,5
GSM_045,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9713, 0.9797, 0.9539, 0.9473, 0.9473, 0.9551, 0.9556, 0.9527, 0.9489, 0.9669, 0.9689, 0.9685, 0.9731, 0.9793, 0.9867, 0.9846, 0.9819, 0.9833, 0.9649, 0.9432, 0.9256, 0.9142, 0.8844, 0.8774, 0.8867, 0.8915, 0.9019, 0.793]","[152038, 152045, 152047, 152048, 152045, 152042, 152038, 152039, 152031, 152038, 152037, 152030, 152022, 152018, 152028, 152014, 152019, 152022, 152000, 152027, 152039, 152042, 152032, 152050, 152052, 152033, 152018, 22910]","[-12.819, -13.6391, -14.3529, -14.3313, -14.8393, -16.7068, -16.8263, -17.6166, -16.8481, -18.4883, -19.0889, -18.9099, -18.9009, -19.6715, -24.4823, -22.227, -21.922, -23.2423, -22.5859, -24.9337, -28.1253, -38.9331, -45.4714, -74.8975, -111.8163, -148.6108, -171.7786, -29.6476]",16,1
GSM_046,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9697, 0.9793, 0.9604, 0.9539, 0.9528, 0.9638, 0.9627, 0.9585, 0.9544, 0.9687, 0.971, 0.9713, 0.9741, 0.9793, 0.9854, 0.9829, 0.98, 0.9807, 0.9702, 0.9528, 0.9309, 0.9072, 0.8839, 0.8703, 0.8949, 0.9185, 0.9283, 0.8656]","[152035, 152044, 152046, 152049, 152043, 152043, 152036, 152039, 152029, 152037, 152037, 152033, 152025, 152024, 152028, 152021, 152025, 152025, 152000, 152030, 152047, 152044, 152048, 152044, 152047, 152027, 152001, 31440]","[-12.8411, -13.6939, -14.3638, -14.3472, -14.829, -16.7713, -16.7917, -17.6036, -16.7956, -18.6754, -19.1809, -19.401, -19.3386, -20.6726, -25.219, -23.2344, -23.2318, -24.088, -23.0731, -25.1926, -27.6344, -35.6685, -42.4477, -60.2939, -103.6274, -138.9189, -154.7128, -39.7727]",16,1
GSM_047,arithmetic_reasoning,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9673, 0.9788, 0.9587, 0.9533, 0.9527, 0.9634, 0.9641, 0.9599, 0.9568, 0.97, 0.9695, 0.9695, 0.973, 0.9799, 0.9868, 0.9842, 0.9824, 0.9838, 0.9767, 0.9715, 0.9621, 0.9543, 0.9466, 0.9535, 0.9575, 0.9639, 0.9668, 0.9427]","[151504, 151837, 151878, 151939, 151953, 151940, 151876, 151928, 151892, 151905, 151904, 151888, 151826, 151758, 151849, 151713, 151813, 151760, 151727, 151853, 151921, 151839, 151770, 151931, 151899, 151822, 151603, 55426]","[-12.5151, -13.0893, -13.6431, -13.7768, -14.2347, -15.6367, -15.6676, -16.3866, -15.8217, -17.2703, -17.5787, -17.7274, -17.6902, -18.3967, -22.6732, -20.4623, -20.1472, -21.4067, -20.6773, -23.3125, -24.3937, -30.9882, -38.0132, -58.5528, -80.7908, -118.8892, -141.6483, -67.8655]",20,5
